Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020]
Italy,ITA,Women participating in making daily purchase decisions (% of women age 15-49),SG.DMK.DPCH.FN.ZS,..,..,..
Italy,ITA,Women participating in making major household purchase decisions (% of women age 15-49),SG.DMK.PRCH.FN.ZS,..,..,..
Italy,ITA,"Women participating in none of the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.NONE.FN.ZS,..,..,..
Italy,ITA,Women participating in own health care decisions (% of women age 15-49),SG.DMK.HLTH.FN.ZS,..,..,..
Italy,ITA,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife (any of five reasons) (%): Q1 (lowest),SG.VAW.REAS.Q1.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife (any of five reasons) (%): Q2,SG.VAW.REAS.Q2.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife (any of five reasons) (%): Q3,SG.VAW.REAS.Q3.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife (any of five reasons) (%): Q4,SG.VAW.REAS.Q4.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife (any of five reasons) (%): Q5 (highest),SG.VAW.REAS.Q5.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she argues with him (%): Q1 (lowest),SG.VAW.ARGU.Q1.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she argues with him (%): Q2,SG.VAW.ARGU.Q2.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she argues with him (%): Q3,SG.VAW.ARGU.Q3.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she argues with him (%): Q4,SG.VAW.ARGU.Q4.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she argues with him (%): Q5 (highest),SG.VAW.ARGU.Q5.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she burns the food (%): Q1 (lowest),SG.VAW.BURN.Q1.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she burns the food (%): Q2,SG.VAW.BURN.Q2.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she burns the food (%): Q3,SG.VAW.BURN.Q3.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she burns the food (%): Q4,SG.VAW.BURN.Q4.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she burns the food (%): Q5 (highest),SG.VAW.BURN.Q5.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she goes out without telling him (%): Q1 (lowest),SG.VAW.GOES.Q1.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she goes out without telling him (%): Q2,SG.VAW.GOES.Q2.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she goes out without telling him (%): Q3,SG.VAW.GOES.Q3.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she goes out without telling him (%): Q4,SG.VAW.GOES.Q4.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she goes out without telling him (%): Q5 (highest),SG.VAW.GOES.Q5.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she neglects the children (%): Q1 (lowest),SG.VAW.NEGL.Q1.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she neglects the children (%): Q2,SG.VAW.NEGL.Q2.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she neglects the children (%): Q3,SG.VAW.NEGL.Q3.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she neglects the children (%): Q4,SG.VAW.NEGL.Q4.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she neglects the children (%): Q5 (highest),SG.VAW.NEGL.Q5.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she refuses sex with him (%): Q1 (lowest),SG.VAW.REFU.Q1.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she refuses sex with him (%): Q2,SG.VAW.REFU.Q2.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she refuses sex with him (%): Q3,SG.VAW.REFU.Q3.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she refuses sex with him (%): Q4,SG.VAW.REFU.Q4.ZS,..,..,..
Italy,ITA,Women who believe a husband is justified in beating his wife when she refuses sex with him (%): Q5 (highest),SG.VAW.REFU.Q5.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband for all of the reasons (%),SG.RSX.REAS.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband for all of the reasons (%): Q1 (lowest),SG.RSX.REAS.Q1.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband for all of the reasons (%): Q2,SG.RSX.REAS.Q2.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband for all of the reasons (%): Q3,SG.RSX.REAS.Q3.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband for all of the reasons (%): Q4,SG.RSX.REAS.Q4.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband for all of the reasons (%): Q5 (highest),SG.RSX.REAS.Q5.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband for none of the reasons (%),SG.RSX.NORS.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband for none of the reasons (%): Q1 (lowest),SG.RSX.NORS.Q1.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband for none of the reasons (%): Q2,SG.RSX.NORS.Q2.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband for none of the reasons (%): Q3,SG.RSX.NORS.Q3.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband for none of the reasons (%): Q4,SG.RSX.NORS.Q4.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband for none of the reasons (%): Q5 (highest),SG.RSX.NORS.Q5.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she has recently given birth (%),SG.RSX.BRTH.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she has recently given birth (%): Q1 (lowest),SG.RSX.BRTH.Q1.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she has recently given birth (%): Q2,SG.RSX.BRTH.Q2.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she has recently given birth (%): Q3,SG.RSX.BRTH.Q3.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she has recently given birth (%): Q4,SG.RSX.BRTH.Q4.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she has recently given birth (%): Q5 (highest),SG.RSX.BRTH.Q5.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she is tired or not in the mood (%),SG.RSX.TIRD.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she is tired or not in the mood (%): Q1 (lowest),SG.RSX.TIRD.Q1.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she is tired or not in the mood (%): Q2,SG.RSX.TIRD.Q2.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she is tired or not in the mood (%): Q3,SG.RSX.TIRD.Q3.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she is tired or not in the mood (%): Q4,SG.RSX.TIRD.Q4.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she is tired or not in the mood (%): Q5 (highest),SG.RSX.TIRD.Q5.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she knows he has sex with other women (%),SG.RSX.SXOT.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she knows he has sex with other women (%): Q1 (lowest),SG.RSX.SXOT.Q1.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she knows he has sex with other women (%): Q2,SG.RSX.SXOT.Q2.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she knows he has sex with other women (%): Q3,SG.RSX.SXOT.Q3.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she knows he has sex with other women (%): Q4,SG.RSX.SXOT.Q4.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she knows he has sex with other women (%): Q5 (highest),SG.RSX.SXOT.Q5.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she knows he has sexually transmitted disease (%),SG.RSX.TMDS.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she knows he has sexually transmitted disease (%): Q1 (lowest),SG.RSX.TMDS.Q1.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she knows he has sexually transmitted disease (%): Q2,SG.RSX.TMDS.Q2.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she knows he has sexually transmitted disease (%): Q3,SG.RSX.TMDS.Q3.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she knows he has sexually transmitted disease (%): Q4,SG.RSX.TMDS.Q4.ZS,..,..,..
Italy,ITA,Women who believe a wife is justified refusing sex with her husband if she knows he has sexually transmitted disease (%): Q5 (highest),SG.RSX.TMDS.Q5.ZS,..,..,..
Italy,ITA,Women who do not own a house (% of women age 15-49),SG.OWN.HSNO.FE.ZS,..,..,..
Italy,ITA,Women who do not own a house (% of women age 15-49): Q1 (lowest),SG.OWN.HSNO.FE.Q1.ZS,..,..,..
Italy,ITA,Women who do not own a house (% of women age 15-49): Q2,SG.OWN.HSNO.FE.Q2.ZS,..,..,..
Italy,ITA,Women who do not own a house (% of women age 15-49): Q3,SG.OWN.HSNO.FE.Q3.ZS,..,..,..
Italy,ITA,Women who do not own a house (% of women age 15-49): Q4,SG.OWN.HSNO.FE.Q4.ZS,..,..,..
Italy,ITA,Women who do not own a house (% of women age 15-49): Q5 (highest),SG.OWN.HSNO.FE.Q5.ZS,..,..,..
Italy,ITA,Women who do not own land (% of women age 15-49),SG.OWN.LDNO.FE.ZS,..,..,..
Italy,ITA,Women who do not own land (% of women age 15-49): Q1 (lowest),SG.OWN.LDNO.FE.Q1.ZS,..,..,..
Italy,ITA,Women who do not own land (% of women age 15-49): Q2,SG.OWN.LDNO.FE.Q2.ZS,..,..,..
Italy,ITA,Women who do not own land (% of women age 15-49): Q3,SG.OWN.LDNO.FE.Q3.ZS,..,..,..
Italy,ITA,Women who do not own land (% of women age 15-49): Q4,SG.OWN.LDNO.FE.Q4.ZS,..,..,..
Italy,ITA,Women who do not own land (% of women age 15-49): Q5 (highest),SG.OWN.LDNO.FE.Q5.ZS,..,..,..
Italy,ITA,Women who own a house alone (% of women age 15-49),SG.OWN.HSAL.FE.ZS,..,..,..
Italy,ITA,Women who own a house alone (% of women age 15-49): Q1 (lowest),SG.OWN.HSAL.FE.Q1.ZS,..,..,..
Italy,ITA,Women who own a house alone (% of women age 15-49): Q2,SG.OWN.HSAL.FE.Q2.ZS,..,..,..
Italy,ITA,Women who own a house alone (% of women age 15-49): Q3,SG.OWN.HSAL.FE.Q3.ZS,..,..,..
Italy,ITA,Women who own a house alone (% of women age 15-49): Q4,SG.OWN.HSAL.FE.Q4.ZS,..,..,..
Italy,ITA,Women who own a house alone (% of women age 15-49): Q5 (highest),SG.OWN.HSAL.FE.Q5.ZS,..,..,..
Italy,ITA,Women who own a house both alone and jointly (% of women age 15-49),SG.OWN.HSAJ.FE.ZS,..,..,..
Italy,ITA,Women who own a house both alone and jointly (% of women age 15-49): Q1 (lowest),SG.OWN.HSAJ.FE.Q1.ZS,..,..,..
Italy,ITA,Women who own a house both alone and jointly (% of women age 15-49): Q2,SG.OWN.HSAJ.FE.Q2.ZS,..,..,..
Italy,ITA,Women who own a house both alone and jointly (% of women age 15-49): Q3,SG.OWN.HSAJ.FE.Q3.ZS,..,..,..
Italy,ITA,Women who own a house both alone and jointly (% of women age 15-49): Q4,SG.OWN.HSAJ.FE.Q4.ZS,..,..,..
Italy,ITA,Women who own a house both alone and jointly (% of women age 15-49): Q5 (highest),SG.OWN.HSAJ.FE.Q5.ZS,..,..,..
Italy,ITA,Women who own a house jointly (% of women age 15-49),SG.OWN.HSJT.FE.ZS,..,..,..
Italy,ITA,Women who own a house jointly (% of women age 15-49): Q1 (lowest),SG.OWN.HSJT.FE.Q1.ZS,..,..,..
Italy,ITA,Women who own a house jointly (% of women age 15-49): Q2,SG.OWN.HSJT.FE.Q2.ZS,..,..,..
Italy,ITA,Women who own a house jointly (% of women age 15-49): Q3,SG.OWN.HSJT.FE.Q3.ZS,..,..,..
Italy,ITA,Women who own a house jointly (% of women age 15-49): Q4,SG.OWN.HSJT.FE.Q4.ZS,..,..,..
Italy,ITA,Women who own a house jointly (% of women age 15-49): Q5 (highest),SG.OWN.HSJT.FE.Q5.ZS,..,..,..
Italy,ITA,Women who own land alone (% of women age 15-49),SG.OWN.LDAL.FE.ZS,..,..,..
Italy,ITA,Women who own land alone (% of women age 15-49): Q1 (lowest),SG.OWN.LDAL.FE.Q1.ZS,..,..,..
Italy,ITA,Women who own land alone (% of women age 15-49): Q2,SG.OWN.LDAL.FE.Q2.ZS,..,..,..
Italy,ITA,Women who own land alone (% of women age 15-49): Q3,SG.OWN.LDAL.FE.Q3.ZS,..,..,..
Italy,ITA,Women who own land alone (% of women age 15-49): Q4,SG.OWN.LDAL.FE.Q4.ZS,..,..,..
Italy,ITA,Women who own land alone (% of women age 15-49): Q5 (highest),SG.OWN.LDAL.FE.Q5.ZS,..,..,..
Italy,ITA,Women who own land both alone and jointly (% of women age 15-49),SG.OWN.LDAJ.FE.ZS,..,..,..
Italy,ITA,Women who own land both alone and jointly (% of women age 15-49): Q1 (lowest),SG.OWN.LDAJ.FE.Q1.ZS,..,..,..
Italy,ITA,Women who own land both alone and jointly (% of women age 15-49): Q2,SG.OWN.LDAJ.FE.Q2.ZS,..,..,..
Italy,ITA,Women who own land both alone and jointly (% of women age 15-49): Q3,SG.OWN.LDAJ.FE.Q3.ZS,..,..,..
Italy,ITA,Women who own land both alone and jointly (% of women age 15-49): Q4,SG.OWN.LDAJ.FE.Q4.ZS,..,..,..
Italy,ITA,Women who own land both alone and jointly (% of women age 15-49): Q5 (highest),SG.OWN.LDAJ.FE.Q5.ZS,..,..,..
Italy,ITA,Women who own land jointly (% of women age 15-49),SG.OWN.LDJT.FE.ZS,..,..,..
Italy,ITA,Women who own land jointly (% of women age 15-49): Q1 (lowest),SG.OWN.LDJT.FE.Q1.ZS,..,..,..
Italy,ITA,Women who own land jointly (% of women age 15-49): Q2,SG.OWN.LDJT.FE.Q2.ZS,..,..,..
Italy,ITA,Women who own land jointly (% of women age 15-49): Q3,SG.OWN.LDJT.FE.Q3.ZS,..,..,..
Italy,ITA,Women who own land jointly (% of women age 15-49): Q4,SG.OWN.LDJT.FE.Q4.ZS,..,..,..
Italy,ITA,Women who own land jointly (% of women age 15-49): Q5 (highest),SG.OWN.LDJT.FE.Q5.ZS,..,..,..
Italy,ITA,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..,..,..
Italy,ITA,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,..,..,..
Italy,ITA,Women with a national identity card or equivalent foundational identity document (% of women ages 15+),SG.REG.NLID.FE.ZS,..,..,..
Italy,ITA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,29.4,29.4,..
Italy,ITA,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,36.746,..,..
Italy,ITA,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,1406,..,..
Japan,JPN,A woman can apply for a passport in the same way as a man (1=yes; 0=no),SG.APL.PSPT.EQ,1,1,..
Japan,JPN,A woman can be head of household in the same way as a man (1=yes; 0=no),SG.HLD.HEAD.EQ,1,1,..
Japan,JPN,A woman can choose where to live in the same way as a man (1=yes; 0=no),SG.LOC.LIVE.EQ,1,1,..
Japan,JPN,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,..
Japan,JPN,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,1,1,..
Japan,JPN,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1,1,..
Japan,JPN,A woman can register a business in the same way as a man (1=yes; 0=no),SG.BUS.REGT.EQ,1,1,..
Japan,JPN,A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,1,1,..
Japan,JPN,A woman can travel outside her home in the same way as a man (1=yes; 0=no),SG.HME.TRVL.EQ,1,1,..
Japan,JPN,A woman can travel outside the country in the same way as a man (1=yes; 0=no),SG.CTR.TRVL.EQ,1,1,..
Japan,JPN,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0,0,..
Japan,JPN,"Access to anti-retroviral drugs, female (%)",SH.HIV.ARTC.FE.ZS,..,..,..
Japan,JPN,"Access to anti-retroviral drugs, male (%)",SH.HIV.ARTC.MA.ZS,..,..,..
Japan,JPN,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..
Japan,JPN,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..
Japan,JPN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..
Japan,JPN,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..
Japan,JPN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,3.6644,..,..
Japan,JPN,"Age at first marriage, female",SP.DYN.SMAM.FE,..,..,..
Japan,JPN,"Age at first marriage, male",SP.DYN.SMAM.MA,..,..,..
Japan,JPN,Age dependency ratio (% of working-age population),SP.POP.DPND,67.4290802202976,68.279570780973,..
Japan,JPN,"Age population, age 0, female, interpolated",SP.POP.AG00.FE.IN,454029,435574,..
Japan,JPN,"Age population, age 0, male, interpolated",SP.POP.AG00.MA.IN,479185,459741,..
Japan,JPN,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,476014,460368,..
Japan,JPN,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,502311,485843,..
Japan,JPN,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,493996,480926,..
Japan,JPN,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,521232,507489,..
Japan,JPN,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,512685,497655,..
Japan,JPN,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,540963,525107,..
Japan,JPN,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,520980,512282,..
Japan,JPN,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,549675,540545,..
Japan,JPN,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,527434,520926,..
Japan,JPN,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,556452,549639,..
Japan,JPN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,7.4,..,..
Japan,JPN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..
Japan,JPN,"Cause of death, by communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.COMM.1534.FE.ZS,..,..,..
Japan,JPN,"Cause of death, by communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.COMM.1534.MA.ZS,..,..,..
Japan,JPN,"Cause of death, by communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.COMM.3559.FE.ZS,..,..,..
Japan,JPN,"Cause of death, by communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.COMM.3559.MA.ZS,..,..,..
Japan,JPN,"Cause of death, by injury, ages 15-34, female  (% of relevant age group)",SH.DTH.INJR.1534.FE.ZS,..,..,..
Japan,JPN,"Cause of death, by injury, ages 15-34, male (% of relevant age group)",SH.DTH.INJR.1534.MA.ZS,..,..,..
Japan,JPN,"Cause of death, by injury, ages 35-59, female (% of relevant age group)",SH.DTH.INJR.3559.FE.ZS,..,..,..
Japan,JPN,"Cause of death, by injury, ages 35-59, male (% of relevant age group)",SH.DTH.INJR.3559.MA.ZS,..,..,..
Japan,JPN,"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.NCOM.1534.FE.ZS,..,..,..
Japan,JPN,"Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.NCOM.1534.MA.ZS,..,..,..
Japan,JPN,"Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.NCOM.3559.FE.ZS,..,..,..
Japan,JPN,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,..,..,..
Japan,JPN,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..
Japan,JPN,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..
Japan,JPN,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..
Japan,JPN,"Children out of school, primary, male",SE.PRM.UNER.MA,..,..,..
Japan,JPN,"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,..,..,..
Japan,JPN,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,..,..,..
Japan,JPN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..
Japan,JPN,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,..,..
Japan,JPN,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,4.08599996566772,3.96199989318848,3.84299993515015
Japan,JPN,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,0.837000012397766,0.824999988079071,0.810999989509583
Japan,JPN,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,7.5,7.5,..
Japan,JPN,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,7.5,7.5,..
Japan,JPN,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0,0,..
Japan,JPN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11,..,..
Japan,JPN,Decision maker about a woman's own health care: mainly husband (% of women age 15-49),SG.DMK.HLTH.HB.ZS,..,..,..
Japan,JPN,Decision maker about a woman's own health care: mainly wife (% of women age 15-49),SG.DMK.HLTH.WF.ZS,..,..,..
Japan,JPN,Decision maker about a woman's own health care: other (% of women age 15-49),SG.DMK.HLTH.OT.ZS,..,..,..
Japan,JPN,Decision maker about a woman's own health care: someone else (% of women age 15-49),SG.DMK.HLTH.SE.ZS,..,..,..
Japan,JPN,Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),SG.DMK.HLTH.WH.ZS,..,..,..
Japan,JPN,Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),SG.DMK.VISI.HB.ZS,..,..,..
Japan,JPN,Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),SG.DMK.VISI.WF.ZS,..,..,..
Japan,JPN,Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),SG.DMK.VISI.OT.ZS,..,..,..
Japan,JPN,Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),SG.DMK.VISI.SE.ZS,..,..,..
Japan,JPN,Decision maker about major household purchases: mainly husband (% of women age 15-49),SG.DMK.PRCH.HB.ZS,..,..,..
Japan,JPN,Decision maker about major household purchases: mainly wife (% of women age 15-49),SG.DMK.PRCH.WF.ZS,..,..,..
Japan,JPN,Decision maker about major household purchases: other (% of women age 15-49),SG.DMK.PRCH.OT.ZS,..,..,..
Japan,JPN,Decision maker about major household purchases: someone else (% of women age 15-49),SG.DMK.PRCH.SE.ZS,..,..,..
Japan,JPN,Decision maker about major household purchases: wife and husband jointly (% of women age 15-49),SG.DMK.PRCH.WH.ZS,..,..,..
Japan,JPN,Decision maker about Visits to her family or relatives: wife and husband jointly (% of women age 15-49),SG.DMK.VISI.WH.ZS,..,..,..
Japan,JPN,Demand for family planning satisfied by any methods (% of married women with demand for family planning),SH.FPL.SATI.ZS,..,..,..
Japan,JPN,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..,..,..
Japan,JPN,Dismissal of pregnant workers is prohibited (1=yes; 0=no),SG.DML.PRGW,1,1,..
Japan,JPN,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..
Japan,JPN,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..
Japan,JPN,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..,..,..
Japan,JPN,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..,..,..
Japan,JPN,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..,..,..
Japan,JPN,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..,..,..
Japan,JPN,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..
Japan,JPN,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..
Japan,JPN,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,..,..,..
Japan,JPN,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,..,..,..
Japan,JPN,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,..
Japan,JPN,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..
Japan,JPN,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,..,..,..
Japan,JPN,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..
